NAME,NODE_KIND,details,stingray_bc,stingray_tc,target_core,stim_name,core_a_stim_name,core_a_ns_stim_name,periph_instances,core_mem,data_mem,priority,debug_interface,target_dma,sysclk_src,divcore,divbus,divslow,periph_clk_src,periph_clk_div,periph_clk_cfg,owner,group,stingray_vectors,uvm_test_name,uvm_main_seq,pdm_tickets,postlayout_pdm_tickets,periph_domain
MISC-InfiniteLoop,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-Fuse_Not_Below,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-Test_Mode,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-TEST-SDP-FORCE_INTERNAL_BOOT,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-TEST-Resume_RTD_PowerDown_Valid_Entry_uPower_FW_LOAD_0,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-TEST-Resume_RTD_PowerDown_Valid_Entry_uPower_FW_LOAD_1,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-TEST-Resume_RTD_PowerDown_InValid_Entry,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-TEST-Resume_RTD_DeepPowerDown_uPower_FW_LOAD_0,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-TEST-Resume_RTD_DeepPowerDown_uPower_FW_LOAD_1,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-TEST-Resume_APD_PowerDown_Valid_Entry,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-TEST-Resume_APD_PowerDown_InValid_Entry,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-TEST-Resume_APD_DeepPowerDown,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-A35_ICACHE_DISABLE,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-M33_ICACHE_DISABLE,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-M33_WDOG_ENABLE-A35_WDOG_ENABLE,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-RTD_FRO_DIVCORE0,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-RTD_FRO_DIVCORE1,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-RTD_PLLPFD0_DIVCORE1,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-APD_FRO_DIVCORE0,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-APD_FRO_DIVCORE1,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-APD_PLLPFD0_DIVCORE1_1G,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-SOSC_SRC_CRYSTAL,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-EOSC_Freq_30M,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-EOSC_Freq_19.2M,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-EOSC_Freq_26M,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Xiaojing,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-Serial_Download-SDP_DISABLE,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-Single_Boot-USDHC0_EMMC-S400_FW_PRESENET,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-Single_Boot-USDHC0_EMMC-S400_Not_Exist,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-FRO_SC_TRIM,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-PLL_LOCK_OVERRIDE,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Xiaojing,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-Serial_Download-USB0_SDP_DISABLE,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Xiaojing,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-Serial_Download-USB1_SDP_DISABLE_USEUSB0,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Xiaojing,sys_boot_rtl,sys_boot,,,,,
Dual_Internal-CM33_FlexSPI0_NOR-A35_USDHC0_SD-NMI0,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Dual_Internal-CM33_FlexSPI0_NOR-A35_USDHC0_SD-NMI1,PLANNED_COVERAGE,,rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NOR-AZURE_Enable-FAB,PLANNED_COVERAGE,"FlexSPI NOR Primary boot, LC is FAB",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NOR-AZURE_Enable-NXP_FR,PLANNED_COVERAGE,"FlexSPI NOR Primary boot, LC is NXP FR",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NOR-AZURE_Enable-NXP_PROV,PLANNED_COVERAGE,"FlexSPI NOR Primary boot, LC is NXP Provision",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_emmc-8bit-DDR-High-FB-noack-AZURE_Enable-FAB,PLANNED_COVERAGE,"EMMC (8bit, DDR high speed) Primary boot,  fast boot mode enabled, ack disabled, boot image in user patiition  LC is FAB",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_emmc-8bit-DDR-High-FB-noack-AZURE_Enable-NXP_FR,PLANNED_COVERAGE,"EMMC (8bit, DDR high speed) Primary boot,  fast boot mode enabled, ack disabled, boot image in user patiition  LC is NXP FR",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_emmc-8bit-DDR-High-FB-noack-AZURE_Enable-NXP_PROV,PLANNED_COVERAGE,"EMMC (8bit, DDR high speed) Primary boot,  fast boot mode enabled, ack disabled, boot image in user patiition  LC is NXP Provision",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Serial_Download-USB0-AZURE_Enable-FAB,PLANNED_COVERAGE,"Boot mode is USB serial download,  LC is FAB",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Serial_Download-USB0-AZURE_Enable-NXP_FR,PLANNED_COVERAGE,"Boot mode is USB serial download,  LC is NXP FR",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Serial_Download-USB0-AZURE_Enable-NXP_PROV,PLANNED_COVERAGE,"Boot mode is USB serial download,  LC is NXP Provision",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NOR-AZURE_Enable,PLANNED_COVERAGE,"FlexSPI NOR Primary boot, LC is OEM closed",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NOR-AZURE_Enable-OEM_OPEN,PLANNED_COVERAGE,"FlexSPI NOR Primary boot, LC is OEM Open",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NOR-AZURE_Enable-OEM_LOCKED,PLANNED_COVERAGE,"FlexSPI NOR Primary boot, LC is OEM Locked",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NOR-AZURE_Enable-OEM_FR,PLANNED_COVERAGE,"FlexSPI NOR Primary boot, LC is OEM FR",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NOR_SND_4MB-AZURE_Enable,PLANNED_COVERAGE,"FlexSPI NOR Primary boot fails, boot from the 2nd image, the 2nd image offset (relative to device top address) is 4MB.  ",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NOR_SND_2MB-AZURE_Enable,PLANNED_COVERAGE,"FlexSPI NOR Primary boot fails, boot from the 2nd image, the 2nd image offset (relative to device top address) is 2MB.",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-FlexSPI2_NOR_SND_8MB-AZURE_Enable,PLANNED_COVERAGE,"FlexSPI NOR Primary boot fails, boot from the 2nd image, the 2nd image offset (relative to device top address) is 8MB.",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_emmc-8bit-DDR-High-FB-BT2-noack-AZURE_Enable,PLANNED_COVERAGE,"EMMC (8bit, DDR high speed) Primary boot,  fast boot mode enabled, ack disabled, boot image in boot patiition2  LC is OEM Closed",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_emmc-8bit-DDR-High-FB-BT1-ack-AZURE_Enable-OEM_OPEN,PLANNED_COVERAGE,"EMMC (8bit, DDR high speed) Primary boot,  fast boot mode enabled, ack, boot image in boot patiition1  LC is OEM Open",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_emmc-8bit-DDR-High-FB-noack-AZURE_Enable-OEM_LOCKED,PLANNED_COVERAGE,"EMMC (8bit, DDR high speed) Primary boot,  fast boot mode enabled, ack disabled, boot image in user patiition  LC is OEM locked",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_emmc-8bit-DDR-High-FB-noack-AZURE_Enable-OEM_FR,PLANNED_COVERAGE,"EMMC (8bit, DDR high speed) Primary boot,  fast boot mode enabled, ack disabled, boot image in user patiition  LC is OEM FR",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_emmc-8bit-DDR-High-FB-noack_SND_4MB-AZURE_Enable,PLANNED_COVERAGE,"EMMC Primary boot fails, boot from the 2nd image, both primary and secondary boot image in user partition, the 2nd image offset (relative to device top address) is 4MB.  ",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_emmc-8bit-DDR-High-FB-noack-AZURE_Enable-FAB,PLANNED_COVERAGE,"EMMC (8bit, DDR high speed) Primary boot,  fast boot mode enabled, ack disabled, boot image in user patiition  LC is FAB",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_emmc-8bit-DDR-High-FB-noack-AZURE_Enable-NXP_FR,PLANNED_COVERAGE,"EMMC (8bit, DDR high speed) Primary boot,  fast boot mode enabled, ack disabled, boot image in user patiition  LC is NXP FR",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_emmc-8bit-DDR-High-FB-noack-AZURE_Enable-NXP_PROV,PLANNED_COVERAGE,"EMMC (8bit, DDR high speed) Primary boot,  fast boot mode enabled, ack disabled, boot image in user patiition  LC is NXP PROV",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_emmc-8bit-DDR-High-FB-BT1-ack_SND-BT2-AZURE_Enable,PLANNED_COVERAGE,"EMMC Primary boot fails, boot from the 2nd image, primary boot image in boot partition1, secondary boot image in boot partition2.",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC0_emmc-8bit-DDR-High-FB-BT2-ack_SND-BT1-AZURE_Enable,PLANNED_COVERAGE,"EMMC Primary boot fails, boot from the 2nd image, primary boot image in boot partition2, secondary boot image in boot partition1.",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD-4bit-High-AZURE_Enable,PLANNED_COVERAGE,"SD (4bit, high speed) Primary boot,  LC is OEM closed",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD-4bit-High_SND_4MB-AZURE_Enable,PLANNED_COVERAGE,"SD (4bit, high speed) Primary boot fails, the 2nd image offset (relative to device top address) is 4MB.",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC2_emmc-8bit-DDR-High-AZURE_Enable,PLANNED_COVERAGE,"EMMC (8bit, DDR high speed) Primary boot, boot image in user patiition  LC is OEM locked",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC2_emmc-8bit-DDR-High_SND_4MB-AZURE_Enable,PLANNED_COVERAGE,"EMMC Primary boot fails, boot from the 2nd image, both primary and secondary boot image in user partition, the 2nd image offset (relative to device top address) is 4MB.  ",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD-Recovery-AZURE_Enable,PLANNED_COVERAGE,"Both priamry and secondary boot fail, boot via SD recovery boot",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Single_Internal-LPSPI3_NOR-Recovery-AZURE_Enable,PLANNED_COVERAGE,"Both priamry and secondary boot fail, boot via LPSPI NOR recovery boot",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Serial_Download-USB0-AZURE_Enable,PLANNED_COVERAGE,"Boot mode is USB serial download,  LC is OEM Closed",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Xiaojing,sys_boot_rtl,sys_boot,,,,,
Serial_Download-USB0-AZURE_Enable-OEM_OPEN,PLANNED_COVERAGE,"Boot mode is USB serial download,  LC is OEM Opend",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Serial_Download-USB0-AZURE_Enable-OEM_LOCKED,PLANNED_COVERAGE,"Boot mode is USB serial download,  LC is OEM Locked",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Serial_Download-USB0-AZURE_Enable-OEM_FR,PLANNED_COVERAGE,"Boot mode is USB serial download,  LC is OEM FR",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
Serial_Download-USB0-FlexSPI2_NOR_PRI_FAIL-SND_FAIL-AZURE_Enable,PLANNED_COVERAGE,"Flexspi Primary, secondary and recovery boot fail, boot via USB serial download",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Serial_Download-USB0-EMMC_PRI_FAIL-SND_FAIL-AZURE_Enable,PLANNED_COVERAGE,"EMMC Primary, secondary and recovery boot fail, boot via USB serial download",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Dual_Internal-CM33_FlexSPI0_NOR-SND_4M-A35_USDHC0_SD-AZURE_ENABLE-FAB,PLANNED_COVERAGE,"EMMC Primary, secondary and recovery boot fail, boot via USB serial download",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Dual_Internal-CM33_FlexSPI0_NOR-SND_4M-A35_USDHC0_SD-AZURE_ENABLE-NXP_FR,PLANNED_COVERAGE,"EMMC Primary, secondary and recovery boot fail, boot via USB serial download",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Dual_Internal-CM33_FlexSPI0_NOR-SND_4M-A35_USDHC0_SD-AZURE_ENABLE-NXP_PROV,PLANNED_COVERAGE,"EMMC Primary, secondary and recovery boot fail, boot via USB serial download",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD-4bit-High-AZURE_Enable-SND_4MB-FAB,PLANNED_COVERAGE,"EMMC Primary, secondary and recovery boot fail, boot via USB serial download",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD-4bit-High-AZURE_Enable-SND_4MB-NXP_PROV,PLANNED_COVERAGE,"EMMC Primary, secondary and recovery boot fail, boot via USB serial download",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC1_SD-4bit-High-AZURE_Enable-SND_4MB-NXP_FR,PLANNED_COVERAGE,"EMMC Primary, secondary and recovery boot fail, boot via USB serial download",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
Single_Internal-USDHC2_emmc-8bit-DDR-High_SND_128M-AZURE_Enable,PLANNED_COVERAGE,"EMMC Primary, secondary and recovery boot fail, boot via USB serial download",rtl_upf,rom_default_usb,,,,,,,,1,,,,,,,,,,Shockley,sys_boot_rtl,sys_boot,,,,,
