NAME,NODE_KIND,details,stingray_bc,stingray_tc,target_core,stim_name,core_a_stim_name,core_a_ns_stim_name,periph_instances,core_mem,data_mem,priority,debug_interface,target_dma,sysclk_src,divcore,divbus,divslow,periph_clk_src,periph_clk_div,periph_clk_cfg,owner,group,stingray_vectors,uvm_test_name,uvm_main_seq,pdm_tickets,postlayout_pdm_tickets,periph_domain
MISC-TEST_M33_ROM-Patch-Test,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-TEST-SDP-FORCE_INTERNAL_BOOT,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-TEST-Resume_RTD_PowerDown_Valid_Entry_uPower_FW_LOAD_0,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-TEST-Resume_RTD_PowerDown_Valid_Entry_uPower_FW_LOAD_1,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-TEST-Resume_RTD_PowerDown_InValid_Entry,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-TEST-Resume_RTD_DeepPowerDown_uPower_FW_LOAD_0,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-TEST-Resume_RTD_DeepPowerDown_uPower_FW_LOAD_1,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-TEST-Resume_APD_PowerDown_Valid_Entry,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-TEST-Resume_APD_PowerDown_InValid_Entry,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
MISC-TEST-Resume_APD_DeepPowerDown,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-A35_ICACHE_DISABLE,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-M33_ICACHE_DISABLE,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-M33_WDOG_ENABLE-A35_WDOG_ENABLE,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-RTD_FRO_DIVCORE0,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-RTD_FRO_DIVCORE1,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-RTD_PLLPFD0_DIVCORE1,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-APD_FRO_DIVCORE0,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-APD_FRO_DIVCORE1,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-APD_PLLPFD0_DIVCORE1_1G,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-Boot_Failure_Pin,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-SOSC_SRC_CRYSTAL,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-EOSC_Freq_30M,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-EOSC_Freq_19.2M,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-EOSC_Freq_26M,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Xiaojing,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-Serial_Download-SDP_DISABLE,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-Single_Boot-USDHC0_EMMC-S400_FW_PRESENET,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-Single_Boot-USDHC0_EMMC-S400_Not_Exist,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-FRO_SC_TRIM,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Jiamin,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-DUAL_BOOT-PLL_LOCK_OVERRIDE,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Xiaojing,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-Serial_Download-USB0_SDP_DISABLE,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Xiaojing,sys_boot_rtl,sys_boot,,,,,
FUSE_TEST-Serial_Download-USB1_SDP_DISABLE_USEUSB0,PLANNED_COVERAGE,,,rom_default,,,,,,,,1,,,,,,,,,,Xiaojing,sys_boot_rtl,sys_boot,,,,,
